CustomerId,Surname,Geography,Gender,Age,Balance,EstimatedSalary,NumOfProducts,Card Type,HasCrCard,CreditScore,Tenure,Complain,Satisfaction Score,Point Earned,IsActiveMember,Exited,Credit Rank,Age rank,Balance Rank,IsActiveMember_rank,Salary Rank,Exited_rank,Complain_dict
15577423,Mosley,Germany,Female,39,124586.93,93132.61,1,DIAMOND,Using Credit Card,627,5,1,2,265,0,1,600 - 700,Adult,Balance medium,Not active,50k - 100k,Exited,Complain
15623102,Nnaemeka,Spain,Male,38,116980.78,76038.38,2,GOLD,Not using Credit Card,713,6,0,3,503,1,0,700 - 800,Adult,Balance medium,Active,50k - 100k,Client,No Complain
15728012,Everett,Spain,Female,40,128398.38,168658.3,1,DIAMOND,Using Credit Card,678,3,0,3,893,0,0,600 - 700,Adult,Balance medium,Not active,150k - 200k,Client,No Complain
15683363,Goddard,Spain,Male,39,0.0,108419.41,1,DIAMOND,Not using Credit Card,540,1,0,2,727,1,0,500 - 600,Adult,Balance small,Active,100k - 150k,Client,No Complain
15699335,Kuo,Germany,Female,33,137657.25,171657.57,2,PLATINUM,Using Credit Card,615,3,0,4,676,1,0,600 - 700,Adult,Balance medium,Active,150k - 200k,Client,No Complain
15574369,Bianchi,Spain,Male,53,167259.44,22357.25,1,DIAMOND,Using Credit Card,415,5,0,2,929,1,0,400 - 500,Senior,Balance high,Active,0 - 50k,Client,No Complain
15703167,Rouse,France,Female,45,0.0,193903.06,2,DIAMOND,Using Credit Card,628,8,0,2,684,0,0,600 - 700,Adult,Balance small,Not active,150k - 200k,Client,No Complain
15754874,Nwoye,France,Male,26,119009.57,141926.43,1,PLATINUM,Using Credit Card,700,4,0,4,319,0,0,600 - 700,Young_adult,Balance medium,Not active,100k - 150k,Client,No Complain
15723216,Greco,Germany,Male,33,80002.33,104079.62,1,DIAMOND,Using Credit Card,623,2,0,2,343,1,0,600 - 700,Adult,Balance medium,Active,100k - 150k,Client,No Complain
15725094,Fang,France,Female,37,140211.88,93832.33,1,PLATINUM,Using Credit Card,623,4,0,3,271,1,0,600 - 700,Adult,Balance medium,Active,50k - 100k,Client,No Complain
15647974,Chiemenam,France,Female,44,118742.74,1568.91,2,DIAMOND,Using Credit Card,679,3,0,1,233,0,0,600 - 700,Adult,Balance medium,Not active,0 - 50k,Client,No Complain
15583371,Artemiev,Spain,Male,37,138207.08,60778.11,1,DIAMOND,Using Credit Card,632,1,1,3,302,0,1,600 - 700,Adult,Balance medium,Not active,50k - 100k,Exited,Complain
15772559,Burrows,France,Female,47,148636.21,16119.96,1,DIAMOND,Not using Credit Card,790,10,1,4,538,1,1,700 - 800,Adult,Balance medium,Active,0 - 50k,Exited,Complain
15711251,Chizuoke,France,Male,45,178827.79,60375.18,1,DIAMOND,Using Credit Card,514,1,0,5,493,0,0,500 - 600,Adult,Balance high,Not active,50k - 100k,Client,No Complain
15719212,T'ien,France,Male,33,83134.3,187946.55,1,PLATINUM,Using Credit Card,491,5,0,1,686,0,0,400 - 500,Adult,Balance medium,Not active,150k - 200k,Client,No Complain
15764927,Rogova,France,Male,92,121513.31,195563.99,1,PLATINUM,Not using Credit Card,753,3,0,3,307,1,0,700 - 800,Senior,Balance medium,Active,150k - 200k,Client,No Complain
15731412,Trevisano,Germany,Female,37,95900.04,38196.24,1,DIAMOND,Using Credit Card,693,6,0,5,936,1,0,600 - 700,Adult,Balance medium,Active,0 - 50k,Client,No Complain
15719170,Sagese,France,Female,30,112543.42,179435.21,1,PLATINUM,Using Credit Card,679,1,0,1,228,1,0,600 - 700,Adult,Balance medium,Active,150k - 200k,Client,No Complain
15596011,Artyomova,Spain,Male,34,0.0,93208.22,1,DIAMOND,Using Credit Card,529,9,0,3,562,1,0,500 - 600,Adult,Balance small,Active,50k - 100k,Client,No Complain
15614834,Long,Spain,Female,31,141751.82,61531.86,1,DIAMOND,Not using Credit Card,619,3,0,4,241,1,0,600 - 700,Adult,Balance medium,Active,50k - 100k,Client,No Complain
15600510,Hsueh,Spain,Female,37,124140.57,92826.35,2,GOLD,Using Credit Card,680,6,0,1,460,0,0,600 - 700,Adult,Balance medium,Not active,50k - 100k,Client,No Complain
15625706,White,Germany,Male,45,116546.59,23140.28,2,DIAMOND,Not using Credit Card,693,2,1,5,235,0,1,600 - 700,Adult,Balance medium,Not active,0 - 50k,Exited,Complain
15781409,Lazarev,France,Female,28,0.0,74287.53,1,PLATINUM,Using Credit Card,834,6,0,2,397,0,0,800 - 900,Young_adult,Balance small,Not active,50k - 100k,Client,No Complain
15722583,Benjamin,Spain,Female,29,157576.47,101102.39,2,PLATINUM,Using Credit Card,636,6,0,1,332,1,0,600 - 700,Young_adult,Balance high,Active,100k - 150k,Client,No Complain
15677243,Wan,Spain,Male,43,0.0,126933.73,2,DIAMOND,Using Credit Card,538,5,0,4,587,0,0,500 - 600,Adult,Balance small,Not active,100k - 150k,Client,No Complain
15815070,Romano,Germany,Female,44,141428.99,68408.74,2,SILVER,Not using Credit Card,566,5,0,4,459,0,0,500 - 600,Adult,Balance medium,Not active,50k - 100k,Client,No Complain
15705899,Craig,Spain,Male,35,127510.99,155356.34,1,SILVER,Using Credit Card,597,0,0,4,868,1,0,500 - 600,Adult,Balance medium,Active,150k - 200k,Client,No Complain
15701522,Yermolayeva,France,Female,29,0.0,3234.8,2,PLATINUM,Not using Credit Card,711,9,0,4,501,1,0,700 - 800,Young_adult,Balance small,Active,0 - 50k,Client,No Complain
15755978,Tseng,France,Male,31,0.0,195209.4,2,DIAMOND,Using Credit Card,606,10,0,3,992,0,0,600 - 700,Adult,Balance small,Not active,150k - 200k,Client,No Complain
15722090,Tseng,Spain,Male,51,81818.49,169149.38,1,SILVER,Using Credit Card,615,6,0,3,454,1,0,600 - 700,Senior,Balance medium,Active,150k - 200k,Client,No Complain
15783526,Le Hunte,France,Male,36,100895.54,68075.14,1,PLATINUM,Using Credit Card,589,1,0,3,967,1,0,500 - 600,Adult,Balance medium,Active,50k - 100k,Client,No Complain
15632125,Blake,Germany,Male,45,63832.43,93707.8,1,SILVER,Using Credit Card,606,5,0,5,940,1,0,600 - 700,Adult,Balance medium,Active,50k - 100k,Client,No Complain
15688395,Lane,France,Male,29,0.0,156153.27,2,DIAMOND,Not using Credit Card,582,4,0,5,548,0,0,500 - 600,Young_adult,Balance small,Not active,150k - 200k,Client,No Complain
15666975,Sparks,France,Female,36,116085.06,58601.61,1,DIAMOND,Using Credit Card,710,4,0,1,306,0,0,700 - 800,Adult,Balance medium,Not active,50k - 100k,Client,No Complain
15682211,Tu,France,Male,57,0.0,114448.77,2,GOLD,Using Credit Card,467,1,0,1,843,1,0,400 - 500,Senior,Balance small,Active,100k - 150k,Client,No Complain
15637411,Tochukwu,France,Male,30,0.0,126551.65,2,SILVER,Not using Credit Card,749,1,0,1,427,1,0,700 - 800,Adult,Balance small,Active,100k - 150k,Client,No Complain
15591512,Whittaker,Germany,Female,33,115761.51,112350.21,1,PLATINUM,Not using Credit Card,564,2,1,2,792,1,1,500 - 600,Adult,Balance medium,Active,100k - 150k,Exited,Complain
15606855,Wang,Spain,Male,26,0.0,185808.7,2,GOLD,Using Credit Card,730,6,0,4,325,1,0,700 - 800,Young_adult,Balance small,Active,150k - 200k,Client,No Complain
15763683,Northern,Germany,Male,32,139626.01,118235.52,1,PLATINUM,Using Credit Card,678,4,1,3,287,1,1,600 - 700,Adult,Balance medium,Active,100k - 150k,Exited,Complain
15641782,Humphries,France,Female,31,0.0,183051.6,1,GOLD,Not using Credit Card,540,7,1,1,457,1,1,500 - 600,Adult,Balance small,Active,150k - 200k,Exited,Complain
15677184,Cremonesi,France,Female,35,115576.44,27922.45,1,PLATINUM,Not using Credit Card,767,6,0,3,633,1,0,700 - 800,Adult,Balance medium,Active,0 - 50k,Client,No Complain
15775042,Ku,France,Female,23,0.0,196476.19,2,SILVER,Using Credit Card,615,4,0,5,773,0,0,600 - 700,Young_adult,Balance small,Not active,150k - 200k,Client,No Complain
15616630,Tobenna,Germany,Female,41,77647.6,190429.52,1,DIAMOND,Using Credit Card,583,5,0,2,866,0,0,500 - 600,Adult,Balance medium,Not active,150k - 200k,Client,No Complain
15800233,Okwuadigbo,France,Female,40,0.0,35034.15,2,DIAMOND,Using Credit Card,850,5,0,4,632,0,0,800 - 900,Adult,Balance small,Not active,0 - 50k,Client,No Complain
15588419,Johnston,Germany,Female,34,148962.46,66389.43,1,DIAMOND,Using Credit Card,651,10,1,1,907,0,1,600 - 700,Adult,Balance medium,Not active,50k - 100k,Exited,Complain
15595557,Li,France,Male,22,0.0,107615.43,2,GOLD,Using Credit Card,798,8,0,5,280,0,0,700 - 800,Young_adult,Balance small,Not active,100k - 150k,Client,No Complain
15626143,Talbot,France,Male,37,0.0,99692.65,2,SILVER,Using Credit Card,695,2,0,1,361,1,0,600 - 700,Adult,Balance small,Active,50k - 100k,Client,No Complain
15566030,Tu,Germany,Male,41,80542.81,88729.22,1,PLATINUM,Not using Credit Card,497,5,1,2,334,0,1,400 - 500,Adult,Balance medium,Not active,50k - 100k,Exited,Complain
15701412,T'ien,France,Male,40,0.0,173321.65,2,GOLD,Not using Credit Card,739,4,0,4,804,0,0,700 - 800,Adult,Balance small,Not active,150k - 200k,Client,No Complain
15702464,Ross,France,Female,34,0.0,139463.57,2,PLATINUM,Not using Credit Card,549,4,0,3,339,0,0,500 - 600,Adult,Balance small,Not active,100k - 150k,Client,No Complain
15573348,Maclean,France,Male,35,102050.47,3769.71,1,SILVER,Using Credit Card,850,9,0,5,242,1,0,800 - 900,Adult,Balance medium,Active,0 - 50k,Client,No Complain
15704160,Wan,Spain,Male,49,0.0,149946.43,1,GOLD,Using Credit Card,648,5,1,4,549,0,1,600 - 700,Adult,Balance small,Not active,100k - 150k,Exited,Complain
15693704,Tsou,France,Female,24,114948.76,135768.25,2,GOLD,Not using Credit Card,679,6,0,4,471,1,0,600 - 700,Young_adult,Balance medium,Active,100k - 150k,Client,No Complain
15664752,Jack,Germany,Male,39,136000.45,31708.53,2,SILVER,Using Credit Card,606,8,0,4,819,0,0,600 - 700,Adult,Balance medium,Not active,0 - 50k,Client,No Complain
15628292,Lucchesi,France,Male,32,156001.68,151677.31,2,GOLD,Using Credit Card,850,4,0,1,882,1,0,800 - 900,Adult,Balance high,Active,150k - 200k,Client,No Complain
15621195,Ch'eng,Germany,Male,41,147974.16,170518.83,2,PLATINUM,Using Credit Card,619,3,0,3,699,0,0,600 - 700,Adult,Balance medium,Not active,150k - 200k,Client,No Complain
15668629,Saunders,Spain,Male,44,0.0,196582.19,2,GOLD,Using Credit Card,719,2,0,5,660,0,0,700 - 800,Adult,Balance small,Not active,150k - 200k,Client,No Complain
15635197,Glover,Germany,Male,26,90402.77,3298.65,1,DIAMOND,Using Credit Card,640,5,0,5,412,1,0,600 - 700,Young_adult,Balance medium,Active,0 - 50k,Client,No Complain
15592761,Tung,France,Male,40,0.0,162878.96,2,DIAMOND,Not using Credit Card,710,5,0,2,219,0,0,700 - 800,Adult,Balance small,Not active,150k - 200k,Client,No Complain
15574283,Padovano,France,Male,31,0.0,64014.24,2,PLATINUM,Not using Credit Card,580,2,0,1,316,1,0,500 - 600,Adult,Balance small,Active,50k - 100k,Client,No Complain
15598097,Johnstone,France,Male,44,0.0,26257.01,2,SILVER,Using Credit Card,550,9,0,4,296,0,0,500 - 600,Adult,Balance small,Not active,0 - 50k,Client,No Complain
15711352,Endrizzi,France,Female,31,162701.65,126794.56,2,PLATINUM,Using Credit Card,841,3,0,3,232,1,0,800 - 900,Adult,Balance high,Active,100k - 150k,Client,No Complain
15620751,Secombe,France,Male,34,0.0,164162.44,2,SILVER,Using Credit Card,760,2,0,4,814,0,0,700 - 800,Adult,Balance small,Not active,150k - 200k,Client,No Complain
15656717,Elewechi,France,Female,30,0.0,179206.92,2,GOLD,Not using Credit Card,687,6,0,2,511,0,0,600 - 700,Adult,Balance small,Not active,150k - 200k,Client,No Complain
15643121,Chu,Germany,Female,35,82453.96,18254.75,2,DIAMOND,Not using Credit Card,753,5,0,3,917,0,0,700 - 800,Adult,Balance medium,Not active,0 - 50k,Client,No Complain
15723671,Lucciano,France,Male,35,100107.99,83949.68,1,GOLD,Using Credit Card,661,9,0,3,661,0,0,600 - 700,Adult,Balance medium,Not active,50k - 100k,Client,No Complain
15752846,Pinto,France,Male,28,0.0,22684.78,2,GOLD,Using Credit Card,699,7,0,2,638,1,0,600 - 700,Young_adult,Balance small,Active,0 - 50k,Client,No Complain
15640852,McGregor,Germany,Female,39,83348.89,7953.62,3,PLATINUM,Using Credit Card,617,5,1,3,994,0,1,600 - 700,Adult,Balance medium,Not active,0 - 50k,Exited,Complain
15789313,Ugorji,Germany,Female,44,96553.52,143952.24,2,DIAMOND,Using Credit Card,595,4,1,4,666,0,1,500 - 600,Adult,Balance medium,Not active,100k - 150k,Exited,Complain
15793688,Bancks,France,Male,50,201009.64,158032.5,1,PLATINUM,Using Credit Card,669,9,1,2,346,0,1,600 - 700,Adult,Balance high,Not active,150k - 200k,Exited,Complain
15770405,Warlow-Davies,France,Female,27,125167.74,199104.52,1,SILVER,Using Credit Card,613,5,0,3,819,0,0,600 - 700,Young_adult,Balance medium,Not active,150k - 200k,Client,No Complain
15702561,Dale,France,Male,32,0.0,87566.97,1,SILVER,Using Credit Card,782,9,0,5,255,1,0,700 - 800,Adult,Balance small,Active,50k - 100k,Client,No Complain
15625964,Buckley,France,Female,43,153313.67,170563.73,1,PLATINUM,Not using Credit Card,582,5,0,4,794,0,0,500 - 600,Adult,Balance high,Not active,150k - 200k,Client,No Complain
15761364,Nkemjika,France,Male,30,0.0,157871.55,2,PLATINUM,Using Credit Card,679,9,0,5,460,0,0,600 - 700,Adult,Balance small,Not active,150k - 200k,Client,No Complain
15590286,Fairley,France,Female,40,125879.29,93203.43,1,PLATINUM,Using Credit Card,611,2,0,4,319,0,0,600 - 700,Adult,Balance medium,Not active,50k - 100k,Client,No Complain
15587978,Boothby,Germany,Female,37,170057.62,54398.56,1,GOLD,Not using Credit Card,455,6,0,5,932,1,0,400 - 500,Adult,Balance high,Active,50k - 100k,Client,No Complain
15773242,Chukwuhaenye,France,Male,32,0.0,168779.47,2,GOLD,Using Credit Card,621,1,0,5,781,1,0,600 - 700,Adult,Balance small,Active,150k - 200k,Client,No Complain
15761053,Lock,Germany,Male,48,131326.47,1140.02,1,DIAMOND,Not using Credit Card,596,2,1,2,912,0,1,500 - 600,Adult,Balance medium,Not active,0 - 50k,Exited,Complain
15702095,Clarke,Spain,Female,56,128472.8,186476.91,1,GOLD,Using Credit Card,585,1,1,2,815,0,1,500 - 600,Senior,Balance medium,Not active,150k - 200k,Exited,Complain
15764253,Ramsey,France,Male,32,160485.16,29023.03,1,GOLD,Using Credit Card,742,6,0,5,295,0,0,700 - 800,Adult,Balance high,Not active,0 - 50k,Client,No Complain
15700801,Eipper,Germany,Male,42,84445.68,60021.34,3,DIAMOND,Not using Credit Card,850,6,1,1,411,1,1,800 - 900,Adult,Balance medium,Active,50k - 100k,Exited,Complain
15730590,Ko,Germany,Female,40,115409.18,180456.8,2,GOLD,Not using Credit Card,738,1,0,5,925,0,0,700 - 800,Adult,Balance medium,Not active,150k - 200k,Client,No Complain
15643916,Munro,Spain,Male,46,62400.48,132498.39,1,GOLD,Using Credit Card,619,8,1,5,862,1,1,600 - 700,Adult,Balance medium,Active,100k - 150k,Exited,Complain
15720636,McGregor,France,Female,50,143054.56,109608.81,1,DIAMOND,Not using Credit Card,628,4,1,5,306,1,1,600 - 700,Adult,Balance medium,Active,100k - 150k,Exited,Complain
15795429,Henderson,France,Male,24,133628.09,98570.01,2,GOLD,Using Credit Card,487,7,0,4,223,1,0,400 - 500,Young_adult,Balance medium,Active,50k - 100k,Client,No Complain
15609254,Fernandez,Spain,Female,41,107135.04,160546.58,2,DIAMOND,Using Credit Card,513,9,0,1,576,1,0,500 - 600,Adult,Balance medium,Active,150k - 200k,Client,No Complain
15625141,Porter,Spain,Male,26,0.0,6139.74,2,DIAMOND,Not using Credit Card,563,7,0,4,743,0,0,500 - 600,Young_adult,Balance small,Not active,0 - 50k,Client,No Complain
15810898,Pan,France,Female,65,151659.52,6930.17,2,PLATINUM,Not using Credit Card,803,2,0,5,321,1,0,800 - 900,Senior,Balance high,Active,0 - 50k,Client,No Complain
15775797,Esposito,Spain,Female,32,0.0,10674.62,3,DIAMOND,Not using Credit Card,607,7,0,4,701,1,0,600 - 700,Adult,Balance small,Active,0 - 50k,Client,No Complain
15795246,Kaeppel,Germany,Female,51,155903.82,71159.84,2,SILVER,Using Credit Card,628,9,0,5,597,1,0,600 - 700,Senior,Balance high,Active,50k - 100k,Client,No Complain
15795275,Lamb,Spain,Female,49,82940.25,62413.01,2,GOLD,Not using Credit Card,521,4,1,3,772,0,1,500 - 600,Adult,Balance medium,Not active,50k - 100k,Exited,Complain
15571869,Lei,Germany,Female,50,112650.89,166386.22,1,PLATINUM,Not using Credit Card,669,4,1,2,440,0,1,600 - 700,Adult,Balance medium,Not active,150k - 200k,Exited,Complain
15694143,Conti,France,Female,41,0.0,133086.45,1,DIAMOND,Using Credit Card,686,10,0,1,466,0,0,600 - 700,Adult,Balance small,Not active,100k - 150k,Client,No Complain
15748231,Hargreaves,Germany,Male,35,95853.39,192933.37,2,GOLD,Using Credit Card,700,4,0,5,862,0,0,600 - 700,Adult,Balance medium,Not active,150k - 200k,Client,No Complain
15632185,Yermolayev,France,Female,42,82228.67,71359.78,2,SILVER,Using Credit Card,663,1,0,5,366,0,0,600 - 700,Adult,Balance medium,Not active,50k - 100k,Client,No Complain
15806249,Kerr,Spain,Female,31,0.0,79270.02,2,GOLD,Not using Credit Card,671,4,0,2,598,1,0,600 - 700,Adult,Balance small,Active,50k - 100k,Client,No Complain
15743293,Waters,Germany,Female,35,163700.78,29583.48,3,DIAMOND,Using Credit Card,651,1,1,4,467,1,1,600 - 700,Adult,Balance high,Active,0 - 50k,Exited,Complain
15598157,Onyeorulu,France,Male,34,106328.08,88680.65,1,GOLD,Using Credit Card,728,4,0,5,709,0,0,700 - 800,Adult,Balance medium,Not active,50k - 100k,Client,No Complain
15700946,Kolesnikova,France,Female,34,152992.91,134691.2,1,DIAMOND,Using Credit Card,574,7,0,5,705,1,0,500 - 600,Adult,Balance high,Active,100k - 150k,Client,No Complain
15722692,Kazakova,France,Male,38,116439.65,75574.48,1,DIAMOND,Using Credit Card,464,3,0,5,434,0,0,400 - 500,Adult,Balance medium,Not active,50k - 100k,Client,No Complain
15696506,MacDonald,Spain,Male,27,101352.78,30252.3,1,DIAMOND,Not using Credit Card,604,9,0,2,799,0,0,600 - 700,Young_adult,Balance medium,Not active,0 - 50k,Client,No Complain
15728823,Sharwood,Spain,Female,37,0.0,111324.41,2,GOLD,Using Credit Card,836,10,0,1,645,0,0,800 - 900,Adult,Balance small,Not active,100k - 150k,Client,No Complain
15808851,Bufkin,Germany,Female,75,105609.17,105425.18,1,DIAMOND,Not using Credit Card,511,9,0,4,567,1,0,500 - 600,Senior,Balance medium,Active,100k - 150k,Client,No Complain
15675231,Nwankwo,France,Female,45,0.0,36193.07,2,SILVER,Using Credit Card,518,8,0,1,916,1,0,500 - 600,Adult,Balance small,Active,0 - 50k,Client,No Complain
15732299,Boniwell,France,Male,67,0.0,93081.87,3,GOLD,Using Credit Card,756,4,0,1,593,1,0,700 - 800,Senior,Balance small,Active,50k - 100k,Client,No Complain
15706269,Willis,France,Female,47,103894.38,107625.46,2,DIAMOND,Using Credit Card,489,8,0,4,953,1,0,400 - 500,Adult,Balance medium,Active,100k - 150k,Client,No Complain
15590078,Burns,Spain,Male,27,139834.93,152733.89,1,DIAMOND,Using Credit Card,622,9,0,2,972,1,0,600 - 700,Young_adult,Balance medium,Active,150k - 200k,Client,No Complain
15776985,Kung,France,Female,36,112518.71,110421.31,2,SILVER,Not using Credit Card,652,6,0,4,826,1,0,600 - 700,Adult,Balance medium,Active,100k - 150k,Client,No Complain
15756743,Howells,France,Female,37,115895.42,48486.25,1,GOLD,Using Credit Card,625,7,0,5,973,0,0,600 - 700,Adult,Balance medium,Not active,0 - 50k,Client,No Complain
15782364,Bevan,Spain,Female,39,146408.68,72993.67,1,DIAMOND,Not using Credit Card,521,3,0,3,818,0,0,500 - 600,Adult,Balance medium,Not active,50k - 100k,Client,No Complain
15604093,Neitenstein,France,Male,34,165363.31,25744.13,2,SILVER,Using Credit Card,546,4,1,2,440,1,1,500 - 600,Adult,Balance high,Active,0 - 50k,Exited,Complain
15749328,Johnson,France,Female,45,0.0,46807.62,2,PLATINUM,Using Credit Card,697,1,1,3,559,0,1,600 - 700,Adult,Balance small,Not active,0 - 50k,Exited,Complain
15656322,Sandover,Germany,Male,33,71843.15,26772.04,1,DIAMOND,Using Credit Card,571,3,0,5,294,0,0,500 - 600,Adult,Balance medium,Not active,0 - 50k,Client,No Complain
15685564,Nnamutaezinwa,Spain,Male,35,105492.53,150057.2,1,GOLD,Using Credit Card,748,5,0,4,811,1,0,700 - 800,Adult,Balance medium,Active,150k - 200k,Client,No Complain
15785831,Sinclair,France,Male,35,183027.25,56028.79,1,PLATINUM,Using Credit Card,591,7,0,2,723,1,0,500 - 600,Adult,Balance high,Active,50k - 100k,Client,No Complain
15796218,Wei,Germany,Male,29,131968.57,147693.92,2,PLATINUM,Using Credit Card,814,1,0,2,545,1,0,800 - 900,Young_adult,Balance medium,Active,100k - 150k,Client,No Complain
15716218,Higgins,France,Female,45,104118.5,174032.0,1,SILVER,Not using Credit Card,709,3,0,2,569,1,0,700 - 800,Adult,Balance medium,Active,150k - 200k,Client,No Complain
15572735,Chang,Spain,Male,27,0.0,153698.65,2,DIAMOND,Using Credit Card,433,2,0,2,415,1,0,400 - 500,Young_adult,Balance small,Active,150k - 200k,Client,No Complain
15633840,Henderson,France,Male,20,125023.1,108301.45,2,PLATINUM,Using Credit Card,781,0,0,3,295,1,0,700 - 800,Young_adult,Balance medium,Active,100k - 150k,Client,No Complain
15608760,Cox,France,Female,30,74323.2,22929.08,1,PLATINUM,Using Credit Card,656,4,0,4,650,1,0,600 - 700,Adult,Balance medium,Active,0 - 50k,Client,No Complain
15627848,Tsui,France,Male,38,109346.13,102665.92,2,DIAMOND,Using Credit Card,683,7,0,4,603,0,0,600 - 700,Adult,Balance medium,Not active,100k - 150k,Client,No Complain
15792029,Lee,France,Male,32,0.0,56139.09,2,GOLD,Using Credit Card,620,6,0,1,818,0,0,600 - 700,Adult,Balance small,Not active,50k - 100k,Client,No Complain
15617331,Sergeyeva,Germany,Female,39,109698.41,88391.29,1,DIAMOND,Using Credit Card,637,3,1,2,416,1,1,600 - 700,Adult,Balance medium,Active,50k - 100k,Exited,Complain
15651740,Napolitani,Spain,Female,30,0.0,149195.44,2,SILVER,Not using Credit Card,525,5,0,4,802,1,0,500 - 600,Adult,Balance small,Active,100k - 150k,Client,No Complain
15636407,Beatham,Germany,Female,34,127758.09,143357.03,1,GOLD,Using Credit Card,793,5,0,2,633,0,0,700 - 800,Adult,Balance medium,Not active,100k - 150k,Client,No Complain
15607526,Lu,Germany,Male,50,102645.48,168359.98,1,DIAMOND,Using Credit Card,638,1,1,2,663,0,1,600 - 700,Adult,Balance medium,Not active,150k - 200k,Exited,Complain
15632576,Yashina,France,Male,31,93249.4,77335.75,1,DIAMOND,Using Credit Card,520,4,0,1,759,0,0,500 - 600,Adult,Balance medium,Not active,50k - 100k,Client,No Complain
15581505,Bales,France,Male,35,0.0,93148.93,2,GOLD,Using Credit Card,641,5,0,4,747,0,0,600 - 700,Adult,Balance small,Not active,50k - 100k,Client,No Complain
15612207,Hill,Germany,Female,51,87779.83,36687.11,1,GOLD,Not using Credit Card,840,1,1,4,995,1,1,800 - 900,Senior,Balance medium,Active,0 - 50k,Exited,Complain
15707242,Ibeamaka,Spain,Male,40,0.0,146703.36,2,SILVER,Not using Credit Card,504,5,0,2,538,0,0,500 - 600,Adult,Balance small,Not active,100k - 150k,Client,No Complain
15721937,Romilly,France,Male,38,138131.34,115927.85,1,PLATINUM,Not using Credit Card,686,0,0,4,385,1,0,600 - 700,Adult,Balance medium,Active,100k - 150k,Client,No Complain
15773852,Hayes,Germany,Male,38,70362.52,104189.46,2,SILVER,Using Credit Card,533,4,0,2,975,1,0,500 - 600,Adult,Balance medium,Active,100k - 150k,Client,No Complain
15719778,Chiu,France,Female,32,0.0,9902.39,2,SILVER,Using Credit Card,577,1,0,2,899,0,0,500 - 600,Adult,Balance small,Not active,0 - 50k,Client,No Complain
15650538,Sun,Germany,Female,48,168286.58,16645.77,1,DIAMOND,Using Credit Card,445,7,1,5,938,0,1,400 - 500,Adult,Balance high,Not active,0 - 50k,Exited,Complain
15797475,Brennan,France,Male,44,86102.27,180134.88,1,DIAMOND,Using Credit Card,720,3,1,2,481,0,1,700 - 800,Adult,Balance medium,Not active,150k - 200k,Exited,Complain
15780359,Storey,Germany,Male,25,115142.9,148098.95,1,SILVER,Using Credit Card,643,4,0,5,908,1,0,600 - 700,Young_adult,Balance medium,Active,100k - 150k,Client,No Complain
15737104,Lawson,Germany,Female,47,126597.89,38798.79,2,PLATINUM,Using Credit Card,652,0,1,1,696,1,1,600 - 700,Adult,Balance medium,Active,0 - 50k,Exited,Complain
15789936,T'ao,France,Female,33,0.0,153295.0,2,GOLD,Using Credit Card,663,2,0,4,332,0,0,600 - 700,Adult,Balance small,Not active,150k - 200k,Client,No Complain
15709523,Yao,Germany,Female,30,157989.21,100687.67,2,DIAMOND,Using Credit Card,525,0,0,3,236,1,0,500 - 600,Adult,Balance high,Active,100k - 150k,Client,No Complain
15593425,Bracewell,Spain,Female,54,187997.15,111442.71,1,SILVER,Not using Credit Card,662,1,1,4,857,0,1,600 - 700,Senior,Balance high,Not active,100k - 150k,Exited,Complain
15776725,Kerr,Germany,Male,54,172192.49,136902.01,1,SILVER,Using Credit Card,724,8,0,2,565,1,0,700 - 800,Senior,Balance high,Active,100k - 150k,Client,No Complain
15604706,Blake,Germany,Male,38,133105.47,105732.9,1,SILVER,Using Credit Card,581,1,1,3,438,0,1,500 - 600,Adult,Balance medium,Not active,100k - 150k,Exited,Complain
15790958,Sanders,Spain,Male,38,0.0,35884.91,2,DIAMOND,Using Credit Card,685,4,0,4,966,1,0,600 - 700,Adult,Balance small,Active,0 - 50k,Client,No Complain
15747534,Torkelson,France,Male,46,0.0,73489.15,1,SILVER,Using Credit Card,595,10,1,4,273,0,1,500 - 600,Adult,Balance small,Not active,50k - 100k,Exited,Complain
15574237,Hsueh,France,Female,21,0.0,110114.19,2,PLATINUM,Using Credit Card,588,8,0,5,834,1,0,500 - 600,Young_adult,Balance small,Active,100k - 150k,Client,No Complain
15690332,Wang,Germany,Male,35,192407.97,40145.28,1,DIAMOND,Using Credit Card,647,3,0,3,962,1,0,600 - 700,Adult,Balance high,Active,0 - 50k,Client,No Complain
15661290,Hightower,Germany,Female,38,107199.75,146398.51,1,SILVER,Not using Credit Card,785,9,0,5,237,0,0,700 - 800,Adult,Balance medium,Not active,100k - 150k,Client,No Complain
15651883,Genovesi,Germany,Female,55,115796.7,160526.36,1,GOLD,Using Credit Card,794,6,1,1,442,0,1,700 - 800,Senior,Balance medium,Not active,150k - 200k,Exited,Complain
15808905,Levan,France,Male,37,164858.18,173516.71,1,DIAMOND,Using Credit Card,823,5,0,5,970,1,0,800 - 900,Adult,Balance high,Active,150k - 200k,Client,No Complain
15715532,Lai,Germany,Male,38,117633.28,88396.6,1,DIAMOND,Not using Credit Card,687,4,0,5,827,1,0,600 - 700,Adult,Balance medium,Active,50k - 100k,Client,No Complain
15786078,Loginov,France,Female,28,0.0,185821.41,2,SILVER,Using Credit Card,850,9,0,3,437,0,0,800 - 900,Young_adult,Balance small,Not active,150k - 200k,Client,No Complain
